instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,reference_objective,absolute_gap,relative_gap,matches_reference,primal_residual,dual_residual,duality_gap,primal_residual_rel,dual_residual_rel,duality_gap_rel,success_rel_1e-6,success_rel_1e-9,success_abs_1e-6,success_abs_1e-9,independently_verified,verifier_message,passed,wall_seconds,solver_seconds,iterations,algorithm,time_limit,git_commit,machine,timestamp_utc,solver_options
qpcstair,0764bfb65b3b46aa05d2d9eb396ff94cac3adfbecdb45ce4ec324134fc423d68,356,467,3856,feasible,"the in-process KKT check does not back the optimal claim (complementary slackness: |multiplier| * slack = 3.682e-06 on row 288); reported as feasible, not optimal (#590)",6204387.475340599,6204387.5,0.024659400805830956,3.974510103669533e-09,0,5.34172173161096e-09,8.428776823166118e-07,0.0011634482070803642,2.047421131318881e-11,8.427516577564905e-12,1.8752023652396484e-10,0,0,0,0,1,,0,2.151352,1.940756353,184350,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qpilotno,5ff788c9e6978855052ed27e36e2381ad021904abac2ae67d861e247294aafd8,975,2172,13057,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",3178009.673486684,4728586.9,1550577.2265133164,0.32791556109782316,0,11382.375780392718,1170967393.0881178,10843087041081.682,0.12632230954378615,0.00022841144947786005,0.9999997069092289,0,0,0,0,,,0,28.909086,28.740920469,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qptest,0959aa0e31b8dc8239690a6390fc319d23c9a8467cf348164141a0e82fa92490,2,2,4,optimal,,4.371874767283957,4.371875,2.3271604288055414e-07,5.32302599869745e-08,1,5.4436501750743105e-08,7.295668069673411e-09,1.0747879732875276e-06,2.7218251616204753e-08,8.532945254509433e-10,2.458414365686974e-07,1,0,0,0,1,,1,0.435459,9.2301e-05,100,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qrecipe,297fa808e0e2d9073c93675053855ebadcaf8c62e04edd6e51f5823f52256ffa,91,180,663,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",-265.59110162668884,-266.616,1.0248983733111459,0.0038440992787797655,0,0.20838458997953602,0.0,402.4733660870067,0.010419229498976801,0.0,0.6024468977737788,0,0,0,0,,,0,2.31799,2.159696304,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qsc205,d9e26beddd3ccf916590b44d3b5ea7c6ba1ec02526217552947ec96866698275,205,203,551,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 9.952e-07 (9.952e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",-0.005811207437286997,-0.0058139518,2.7443627130026987e-06,2.7443627130026987e-06,0,,,,,,,0,0,0,0,,,0,2.236512,1.537525725,517450,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qscagr25,6d80d27e550b3736b71aa9ab2e977e5715deba9acf5b9abab134dc6178b97f1a,471,500,1554,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",201752764.7180577,201737940.0,14824.718057692051,7.348502744546737e-05,0,2.021183391097793,0.09045069602719202,22755.912363290787,8.809274092483801e-05,1.4648810832441628e-06,0.00011279108068279199,0,0,0,0,,,0,6.954101,6.712776017,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qscagr7,6f7d5957423ca8b0e17af7fac8f3d29cfc877512aab148db78c1c843d55d3f29,129,140,420,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",26869988.56177149,26865949.0,4039.56177148968,0.00015035991363974077,0,2.4808021749249747,1.0788585484553614,6611.858490746468,0.00035953165671271005,2.304068590890729e-05,0.0002460685264359695,0,0,0,0,,,0,2.443169,2.154250664,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qscfxm1,6ee5617212fee6f47fb5ce65b950b03097a01f62cd93bb90dc5a096cfc8f6fa7,330,457,2589,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",16884075.379184246,16882692.0,1383.3791842460632,8.194067535237054e-05,0,1.9192089977427713,6348.645012618086,1887113.402100265,9.2392704918248e-05,0.07465644421837245,0.11176883304055943,0,0,0,0,,,0,10.712791,10.504572609,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qscfxm2,032df6e69ec16b33d421fc5136688b122d196de9a206022c33233834f4564092,660,914,5183,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",28018825.95653044,27776162.0,242663.9565304406,0.008736410614628494,0,17.694692163743923,1325.7722687255953,145188038.82505882,0.0007437378634079515,0.002330489347253097,1.2391312979798659,0,0,0,0,,,0,19.133549,18.960798573,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qscfxm3,0fb68193cb7b45f9b25b6f469d39283ddeb94276e5e075a8743269ac05841695,990,1371,7777,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",31261240.1178682,30816355.0,444885.11786819994,0.014436656050600401,0,21.300252026076407,1518.936724266562,288882267.76897407,0.0008635683551317636,0.0023919781674171035,1.1213458404498138,0,0,0,0,,,0,25.706313,25.519251978,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qscorpio,bfa4f58f53cbf400616b94d496e7ceadca955413cb8ceeb69791cee84a58fdc3,388,358,1426,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",1880.7156177967568,1880.5096,0.20601779675666876,0.00010955423825364612,0,0.00010064120425895551,0.002706639571329106,0.21119262245019854,3.7592169463105964e-05,1.3468548822298495e-05,0.00011229375693578225,0,0,0,0,,,0,5.542058,5.357251606,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qscrs8,c4468737efd79eafef3899024aae50789a9d66ab481e861a073d8ce473418a6a,490,1169,3182,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",3754.4360096809055,904.56001,2849.8759996809054,3.1505659858663275,0,0.4969800603375122,251051.06707992536,233033256.48029274,0.0013293338699493036,0.0060032028307569416,1.0000161114192698,0,0,0,0,,,0,14.955245,14.79784043,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qscsd1,cd45e4b1f0ba1c97e86b6206247b5d83da63941ee5d84f677452e2f5ca9c46b1,77,760,2388,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 8.204e-07 (8.204e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",8.666671502522924,8.6666667,4.802522923341712e-06,5.54137258254285e-07,0,,,,,,,0,0,0,0,,,0,0.88737,0.731932651,73200,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qscsd6,a61fd2e3d899fb85cb99e0e768e2b052efb5deefe480c37a13ca25debf090c7b,147,1350,4316,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 8.831e-07 (8.831e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",50.80824153564252,50.808214,2.7535642523446313e-05,5.419525772633203e-07,0,,,,,,,0,0,0,0,,,0,1.767512,1.608862787,88050,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qscsd8,7d5a8f4ff5e8f4d3a8de79b5cee97e9fb5f462aba8528eadcb3379efa548ed95,397,2750,8584,time_limit,"stopped at the time limit of 29.9996s after 30.00s, 816676 iterations, 0 nodes",940.7635752280555,940.76357,5.2280555564721e-06,5.55724703123028e-09,0,7.625789630727464e-05,0.00016752041788992145,6.806581041018944e-07,3.3860961016467874e-06,1.019369837486285e-05,7.235166427913889e-10,0,0,0,0,,,0,30.219347,29.99967914,816676,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qsctap1,3bbdd5e7f04f206059a2caacbf0d1e78f72b4cdacc1b635309a9c67e9f649891,300,480,1692,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",1425.9422541011204,1415.8611,10.081154101120319,0.007120157550144091,0,0.126377297791895,0.3082186913549627,8.567797148564978,0.0016167462957108161,0.0010533377007556424,0.006008516210192474,0,0,0,0,,,0,7.39177,7.196092625,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qsctap2,8c60e9ab769d23e71e06d8114cee67226c657e37968d173c7f0cd48121a6ec84,1090,1880,6714,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",1735.0210118484813,1735.0265,0.00548815151864801,3.1631514093000943e-06,0,0.019171188110878257,0.30839318618609646,2.299706877710605,0.0003834237686157808,0.0038549045866334273,0.001325463416296331,0,0,0,0,,,0,25.523878,25.343602031,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qsctap3,2908dd924ac83c4669140781526abaf5b2d4d2683f24cbe910f8dfd28bb1bbe0,1480,2480,8874,time_limit,"stopped at the time limit of 29.9995s after 30.00s, 851463 iterations, 0 nodes",1438.876170699003,1438.7547,0.1214706990031118,8.442766442612615e-05,0,0.013559937167994418,0.1258761855058168,7.050513035427002,0.0002711987768668726,0.001399603990784267,0.004876120701512659,0,0,0,0,,,0,30.274193,29.999540749,851463,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qseba,1471792d39921d2f394182651c967627aa844c623155a7aac8345331692b9e89,515,1028,4352,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",299130380.11939126,81481801.0,217648579.11939126,2.671131178352222,0,12.87359733285335,7153501.461555137,84429859388.26485,0.0008113295618644677,0.003697656703188072,0.9964695627678662,0,0,0,0,,,0,16.195222,15.958674966,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qshare1b,7b7dda1b4c80ebeaad405e4cb2b48c8ad30367d421e1f03e7276188d6b261933,117,225,1151,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",1105695.299565817,720078.32,385616.97956581705,0.5355208855139773,0,245.0540700682505,9196.735971475078,1948820513.695964,0.003150751045438391,0.004512323367102875,0.9994329553116088,0,0,0,0,,,0,3.693778,3.539821964,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qshare2b,5b4f7d38e8b235588c23e3d93ae696c3a02dd2700f2860653d48eafc93dfcd5c,96,79,694,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",11600.663762305914,11703.692,103.02823769408496,0.008803054428814853,0,0.04726446243199334,8.99008318632637,520.9447670838272,0.0004627099540621746,0.002471926355053057,0.042976537793706,0,0,0,0,,,0,2.389646,2.215618722,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qshell,256e1e808adcf27175ea87b35acd6f63b940508666a956b0b7d46ace97fd3c7d,536,1775,3556,time_limit,"stopped at the time limit of 29.999s after 30.00s, 222968 iterations, 0 nodes",1572638711665.5227,1572636800000.0,1911665.5227050781,1.2155797973855617e-06,0,325.5908596382469,5.90402536073816,2984956.8415527344,0.001145236137049498,7.389135872109571e-07,1.898056317328913e-06,0,0,0,0,,,0,30.276033,29.99927389,222968,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qship04l,e594bcc1f9d63a9e28c231b91f272da9cac1baae6e188f6f9e834ae26aa2568a,402,2118,6332,optimal,,2420015.5341119524,2420015.5,0.034111952409148216,1.409575782020744e-08,1,7.391290068881062e-08,1.1644488040474243e-07,1.8831342458724976e-06,5.866103229270675e-10,1.4130373715231742e-11,7.781496520697053e-13,1,1,0,0,1,,1,0.656193,0.37822961,18000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qship04s,219ea5310b164982a99d48ed2ec88b72985c10bab5a355e91329c963686cdb2f,402,1458,4352,feasible,"the in-process KKT check does not back the optimal claim (complementary slackness: |multiplier| * slack = 1.085e-06 on column 53); reported as feasible, not optimal (#590)",2424993.6729980595,2424993.7,0.0270019406452775,1.1134849812301574e-08,0,1.4236397660738476e-07,4.972324916252546e-07,8.328352123498917e-06,1.1298728302173534e-09,6.019794750500023e-11,3.4343809702290213e-12,0,0,0,0,1,,0,0.397856,0.201568252,14650,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qship08l,12c3b595401cfc6083a207fbfa9aa91360598c2e745c8edde246f779eb6b7a98,778,4283,12802,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 8.047e-07 (8.047e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",2376040.617136172,2376040.6,0.01713617192581296,7.212070334914714e-09,0,,,,,,,0,0,0,0,,,0,14.567976,13.683990764,78850,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qship08s,a666c5e19e83bb7b1039a48318d88fb738e4ad3d635e8677d06192b82a1c4771,778,2387,7114,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 1.009e-07 (1.009e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",2385728.851397901,2385728.9,0.04860209906473756,2.0372012538699414e-08,0,,,,,,,0,0,0,0,,,0,3.03634,2.84919437,46950,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qship12l,28b6cb352828b682150257a89615d268f2b30ae80ca15bbf7e9bbfb38c1607fc,1151,5427,16170,time_limit,"stopped at the time limit of 29.9981s after 30.00s, 112065 iterations, 0 nodes",3019151.65235452,3018876.6,275.0523545197211,9.111083060490816e-05,0,1.9627553631077584e-05,0.1472322362142222,282.19506090600044,2.1297700511277376e-07,1.0367597753672629e-05,9.346832931890854e-05,0,0,0,0,,,0,30.204017,29.998421193,112065,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qship12s,01869f9a7350fdee48fd37f754a786b348be31ffd8ab133b380d9a9926655134,1151,2763,8178,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 2.297e-07 (2.297e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",3056962.184319051,3056962.3,0.115680948831141,3.784179766663822e-08,0,,,,,,,0,0,0,0,,,0,15.061972,14.875427102,180350,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qsierra,cf01953680e0151f47817e43f65ef28dd827d245f1e4fddc815e6a0fd5174dd1,1227,2036,7302,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",122699497.29401666,23750458.0,98949039.29401666,4.166194996914024,0,1262.8275879826151,0.0,139198858798021.69,0.04110577249292672,0.0,1.0000008814699093,0,0,0,0,,,0,29.629862,29.425090025,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qstair,3ddbeb67b08eb0b5ab73ddf976ebcaa3d8b2a07da75272bd8ffcf06e86ac5ffb,356,467,3856,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 9.059e-07 (1.535e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",7985452.757666556,7985452.8,0.04233344364911318,5.3013203771128895e-09,0,,,,,,,0,0,0,0,,,0,3.923369,3.74328088,306350,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
qstandat,289f34fe700e68dd14db6c3ccf4ff835d9eac1dedf7b330bf7866f85eb612fa7,359,1075,3031,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",7138.135429233999,6411.8384,726.2970292339996,0.11327438153057627,0,2.0716548587413226,137.29891433121384,2990.1224674923715,0.0014089903042791834,0.005828887097615738,0.41889405113363626,0,0,0,0,,,0,14.620421,14.438997524,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
s268,d25c14fa9417baeb48cf3d68f24551ed02d0d76de3712a061d47a9101d5de856,5,5,25,iteration_limit,"stopped at this engine's own ceiling of 1000000 iterations, no iteration_limit having been set",0.005483973132868414,5.7310705e-07,0.005483400025818414,0.005483400025818414,0,0.0,0.019732261030355858,0.11726035593892448,0.0,5.770004395097917e-07,0.11726035593892448,0,0,0,0,,,0,0.671412,0.494896868,1000000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
stadat1,fb3be6eb766a90caf69aab2cc1aaab5ae00eaa1fea9cca5610964ee76fc352dc,3999,2001,9997,time_limit,"stopped at the time limit of 29.9994s after 30.00s, 622831 iterations, 0 nodes",-28710291.863352973,-28526864.0,183427.863352973,0.006430004481143564,0,3.5798745965585113,0.014808535180137028,1375.757712688297,0.0006699461223963396,1.0702413748697702e-06,4.791862511312092e-05,0,0,0,0,,,0,30.285132,29.999523001,622831,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
stadat2,c50c6ac0c2a015245660e125b2b4ebdea94ac93069b304cc32acc33507c7aac1,3999,2001,9997,time_limit,"stopped at the time limit of 29.9994s after 30.00s, 650983 iterations, 0 nodes",-32.783866024368656,-32.626665,0.15720102436865346,0.004818176309734796,0,0.01917902983041131,0.00034230486071074387,0.2724497415228697,0.0007991111701118675,0.00034230486071074387,0.008310482397663363,0,0,0,0,,,0,30.203917,29.999484676,650983,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
stadat3,647c4b81834966937eb5a1e5dfdb7d7fc4959636ae3c9836e6f6094c4d5bf516,7999,4001,19997,time_limit,"stopped at the time limit of 29.9988s after 30.00s, 328482 iterations, 0 nodes",-38.01643487176069,-35.779453,2.2369818717606904,0.06252141059173517,0,0.2356056496682868,0.00014188104536031615,0.9442613028486235,0.004908416658384327,0.00014188104536031615,0.02483823919927953,0,0,0,0,,,0,30.177119,29.998966009,328482,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
stcqp1,e28066a2eb935145efdfd10193451c706d588d1f649efa6738a7778dd7071661,2052,4097,13338,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 2.701e-07 (2.701e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",155143.55470782676,155143.56,0.005292173242196441,3.4111459361873873e-08,0,,,,,,,0,0,0,0,,,0,1.147865,0.96087168,6900,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
stcqp2,ce8f1f486f0503b977a01bf1141417c44825f3b53c0e1369ebfd95f44f559d62,2052,4097,13338,feasible,"the in-process KKT check does not back the optimal claim (strong duality: primal 2.232731327303e+04, dual 2.232731197839e+04, gap 1.295e-03, 6.657e-04 of it accounted for by per-item violations); repo",22327.313273029118,22327.313,0.00027302911985316314,1.2228480867946948e-08,0,3.0776311277236346e-08,0.0,0.0012946350616402924,2.5646926053434223e-09,0.0,5.798436407501744e-08,0,0,0,0,1,,0,1.362858,1.159804321,8000,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
tame,1e688c7bcd8e73879463278b9d93d00bf5eecb0acd172aa8a97df4cbe2b5904e,1,2,2,optimal,,0.0,0.0,0.0,0.0,1,5.934497426807184e-08,6.602274083000736e-08,6.602274083000736e-08,5.9344970746246075e-08,6.602274083000736e-08,6.602274083000736e-08,1,0,1,0,1,,1,0.169442,0.000376954,800,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
ubh1,5bf03bf108b6470b59fe5c444876793535827fd21e36018c5bb00494255a90c0,12000,18009,48000,time_limit,"stopped at the time limit of 29.9966s after 30.00s, 109942 iterations, 0 nodes",41.29944235074027,1.1160008,40.18344155074027,36.00664224500581,0,0.018817827509760493,0.0006870917340300242,18.46701939697209,1.7804543621149138e-05,0.00038276279301057255,0.30898632538973986,0,0,0,0,,,0,30.284585,29.996975523,109942,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
values,e0107957abb7529fbee8b288fb702bd83c6df35a309d3e3b55d344f0f86a5589,1,202,202,model_error,"the quadratic objective is not convex: sparse LDL^T reached -0.000120305 at column 196 (a96) in minimization sense; that exhibits a direction in which the objective curves downward, so the model is no",0.0,-1.3966211,1.3966211,1.0,0,,,,,,,0,0,0,0,,,0,0.171631,0.000312603,0,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
yao,e84d46d76d1bb652cd009625d81f152abe8100a516e206f2d04342a464976a53,2000,2002,6000,time_limit,"stopped at the time limit of 29.9996s after 30.00s, 871954 iterations, 0 nodes",49.921994826692156,197.70426,147.78226517330785,0.7474915572042193,0,4.532963805314871e-06,0.07261026363127154,23.539256918752926,4.532963805314871e-06,0.00044304586919918147,0.32043092595699807,0,0,0,0,,,0,30.178226,29.999658154,871954,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
zecevic2,1091fb5c12c4f10718d6fbab35bb8ec701648a289d14977bcb98aa88f02eab01,2,2,4,optimal,,-4.124999588007959,-4.125,4.1199204137143397e-07,9.987685851428703e-08,1,0.0,0.0,1.7316442333381588e-06,0.0,0.0,4.1979240711713663e-07,1,0,0,0,1,,1,0.168073,0.000290223,550,qp-condat-vu,30.0,58a8374,Linux-x86_64,2026-09-25T12:27:52+00:00,qp_tolerance=1e-6 qp_primal_weight_pid=true
